@id,name,place,type,@geometry,lon,lat,landuse,name:kn,operator,short_name,admin_level,boundary,is_in,website,source,alt_name,wikipedia,name:ml,old_name,addr:postcode,name:ta,name:kn:iso15919,wikidata,@relations,addr:city,official_name,name:en,note,fixme,full_name,schools_nearby,parks_nearby,metro_nearby_km,avg_rent,safety_score
node/9922810978,Raja Ram Mohan Roy Extension,neighbourhood,,,77.592769,12.9610275,,,,,,,,,,,,,,,,,,,,,,,,,15,8,1.62,30000,4.4
node/9940037948,Jakkur Plantation,neighbourhood,,,77.5980019,13.0834599,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4.65,20000,4.6
node/9967147418,HMT Layout,neighbourhood,,,77.5027084,13.03553,,ಎಚ್ಎಂಟಿ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,11,1,1.25,15000,6.0
node/9967192673,Sapthagiri Layout,neighbourhood,,,77.4960405,13.0368052,,ಸಪ್ತಗಿರಿ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,9,8,2.03,60000,6.3
node/9967192674,Rukmini Nagara,neighbourhood,,,77.5026011,13.0426689,,ರುಕ್ಮಿನಿ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,6,3,0.93,15000,5.5
node/9993208661,ISRO Colony,neighbourhood,,,77.633611,12.9677163,,ಇಸ್ರೊ ಕಲೋನಿ,,,,,,,,,,,,,,,,,,,,,,,12,1,4.17,20000,7.5
node/10012687825,Corporation Quarters,neighbourhood,,,77.614511,12.9669792,,,,,,,,,,,,,,,,,,,,,,,,,7,8,3.37,80000,6.4
node/10032117234,Bethel Layout,neighbourhood,,,77.6023659,12.9568426,,,,,,,,,,,,,,,,,,,,,,,,,11,5,1.51,15000,4.9
node/10032974928,Milk Colony,neighbourhood,,,77.5583026,13.0093324,,,,,,,,,,Krishnarajawodeyar Mill Colony,en:Milk Colony,,Raja Mill Colony,,,,Q6857982,,,,,,,,14,10,2.96,50000,4.8
node/10172010095,Central Excise Layout,neighbourhood,,,77.5812569,13.0402806,,ಕೇಂದ್ರ ಅಬಕಾರಿ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,9,1,2.59,75000,6.9
node/10212418966,Geddalahalli,neighbourhood,,,77.576901,13.0298726,,ಗೆದ್ದಲಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,3,1,4.58,50000,4.5
node/10220948578,ITI Layout,neighbourhood,,,77.6409441,12.9014999,,,,,,,,,,,,,,,ஐடிஐ லேஅவுட்,,,,,,,,,,10,3,4.22,40000,6.4
node/10235940568,Arkavathy Layout 20th Block,neighbourhood,,,77.6434654,13.0341921,,,,,,,Arkavathy Layout,,,,,,,,,,,,,,,,,,14,6,0.44,15000,4.4
node/10235940569,Arkavathy Layout 19th Block,neighbourhood,,,77.6463836,13.0326974,,,,,,,Arkavathy Layout,,,,,,,,,,,,,,,,,,4,6,2.17,75000,8.1
node/10235940570,Venkateshapura,neighbourhood,,,77.6192558,13.0742321,,ವೆಂಕಟೇಶಪುರ,,,,,,,,,,,,,,,,,,,,,,,13,3,3.65,80000,7.3
node/10235940572,Byrathikhane,neighbourhood,,,77.6498008,13.0412474,,ಬೈರತಿಖಾನೆ,,,,,,,,,,,,,,,,,,,,,,,11,3,2.26,75000,4.2
node/10237447835,Pillana Garden,neighbourhood,,,77.6173527,13.0104535,,,,,,,,,,,,,,,,,,,,,,,,,15,10,4.08,20000,4.8
node/10237447836,New Bagalur Layout,neighbourhood,,,77.6184726,13.0079918,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1.35,15000,7.8
node/10237496428,Arkavathy Layout 16th Block,neighbourhood,,,77.6366998,13.0461279,,,,,,,Arkavathy Layout,,,,,,,,,,,,,,,,,,3,8,3.26,40000,7.7
node/10237496429,Arkavathy Layout 20th Block,neighbourhood,,,77.6390076,13.0441008,,,,,,,Arkavathy Layout,,,,,,,,,,,,,,,,,,10,4,4.05,40000,5.2
node/10237496439,Arkavathy Layout 4th Block,neighbourhood,,,77.6237619,13.0739708,,ಅರ್ಕಾವತಿ ಬಡಾವಣೆ ೩ನೇ ಹಂತ,,,,,Arkavathy Layout,,,,,,,,,,,,,,,,,,10,6,2.8,80000,4.7
node/10245038176,Srinivasapura,neighbourhood,,,77.512241,12.9083759,,ಶ್ರೀನಿವಾಸಪುರ,,,,,,,,,,,,,ஸ்ரீநிவாசபுரா,,,,,,,,,,9,1,3.26,15000,7.0
node/10245038177,Channasandra,neighbourhood,,,77.519837,12.9029431,,ಚನ್ನಸಂದ್ರ,,,,,,,,,,,,,சன்னசந்த்ரா,,,,,,,,,,3,9,2.1,40000,5.5
node/10246363084,Hunasemaradapalya,neighbourhood,,,77.4471116,12.9043601,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3.5,20000,5.8
node/10253179995,Kumara Park West,neighbourhood,,,77.577928,12.9910265,,,,,,,,,,,,,,,,,,,,,,,,,7,10,2.48,20000,5.0
node/10253179996,Kumara Park East,neighbourhood,,,77.5796279,12.9886274,,,,,,,,,,,,,,,,,,,,,,,,,15,8,4.98,50000,7.4
node/10272681263,Chandana Layout,neighbourhood,,,77.5067532,12.9863834,,,,,,,,,,,,,,,,,,,,,,,,,12,5,4.6,20000,8.1
node/10272690518,Syndicate Bank Layout,neighbourhood,,,77.4871355,12.9972558,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.07,60000,7.8
node/10272690519,Vigneshwara Nagara,neighbourhood,,,77.5048569,12.9941222,,ವಿಗ್ನೇಶ್ವರ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,3,4,2.41,50000,6.8
node/10272690520,Madeshwara Nagara,neighbourhood,,,77.4944741,12.9920653,,ಮಾದೇಶ್ವರ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,14,1,0.98,20000,4.9
node/10272690521,Prasanna Layout,neighbourhood,,,77.4970838,12.9974648,,,,,,,,,,,,,,,,,,,,,,,,,6,8,3.81,40000,5.5
node/10272690522,Hosahalli Golarapalya,neighbourhood,,,77.4779731,12.9936752,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3.93,75000,9.0
node/10272690555,Kareemsab Nagar,neighbourhood,,,77.5123483,12.9983586,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1.56,20000,9.4
node/10272690597,GKW Layout,neighbourhood,,,77.5130081,13.0082322,,,,,,,,,,,,,,,,,,,,,,,,,14,9,5.0,75000,6.9
node/10272871664,Jogappa Layout,neighbourhood,,,77.6100019,13.0400678,,,,,,,,,,,,,,,,,,,,,,,,,11,1,3.34,50000,6.8
node/10293686956,Gandhi Bazaar,neighbourhood,,,77.5706743,12.9457868,,,,,,,,,,,,,,,காந்தி பசார்,,,,,,,,,,8,6,0.3,50000,6.4
node/10293831865,Maruthi Seva Nagar,neighbourhood,,,77.6326118,13.00317,,ಮಾರುತಿ ಸೇವನಗರ,,,,,,,,,,,,,மாருதி சேவா நகர்,,,,,,,,,,6,6,4.88,30000,5.6
node/10293831866,Vivekananda Nagar,neighbourhood,,,77.6280454,13.0044245,,ವಿವೇಕಾನಂದ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,9,5,2.91,50000,5.6
node/10293831867,Doddigunta,neighbourhood,,,77.6225898,12.9926115,,,,,,,,,,,,,,,,,,,,,,,,,14,1,4.71,40000,7.0
node/10293831873,Heerachand Layout,neighbourhood,,,77.6267713,12.9959778,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.28,60000,4.3
node/10293847376,Income Tax Layout,neighbourhood,,,77.6563266,12.9972923,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2.89,60000,4.1
node/10293847385,Krishnaiahnapalya,neighbourhood,,,77.6527619,12.9972741,,,,,,,,,,,,,,,,,,,,,,,,,9,4,3.37,20000,5.0
node/10293847386,Old Baiyappanahalli,neighbourhood,,,77.6409334,12.9943495,,ಹಳೆ ಬೈಯಪ್ಪನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,14,3,0.36,30000,4.7
node/10293847397,Jeevanahalli,neighbourhood,,,77.6289225,12.996409,,ಜೀವನಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,3,8,2.9,15000,5.7
node/10293847431,Kathalipalya,neighbourhood,,,77.6381761,12.9922626,,ಕತಾಳಿಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,8,4,0.53,50000,7.9
node/10295524807,Jakkasandra Block,neighbourhood,,,77.6303011,12.9288251,,,,,,,,,,,,ജാക്കസാന്ത്ര ബ്ലോക്ക്,,,,,,,,,,,,,8,9,2.13,50000,5.8
node/10295532281,Sidhartha Colony,neighbourhood,,,77.620393,12.9230999,,,,,,,,,,,,,,,,,,,,,,,,,8,7,4.17,80000,5.6
node/10296378588,Agara,neighbourhood,,,77.6479366,12.9221405,,ಅಗರ,,,,,,,,,,അഗാര,,,அகரா,,,,,,,,,,4,6,1.43,15000,4.9
node/10296444933,RV Layout,neighbourhood,,,77.5834429,12.9986435,,,,,,,,,,,,,,,,,,,,,,,,,9,3,2.22,80000,6.0
node/10298313288,D'Souza Layout,neighbourhood,,,77.5968003,12.9696296,,,,,,,,,,PG D'Souza Layout,,,,,,,,,,,,,,,8,2,1.59,20000,6.0
node/10302647654,ITI Colony,neighbourhood,,,77.5678459,13.0338733,,,,,,,,,,,,,,,,,,,,,,,,,13,5,3.09,20000,9.1
node/10310634652,Kuvempu Nagar 1st Stage,neighbourhood,,,77.5401252,13.0694142,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3.76,40000,7.0
node/10310634699,Doddabettahalli,neighbourhood,,,77.5544482,13.0945892,,ದೊಡ್ಡಬೆಟ್ಟಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,13,5,2.42,50000,8.5
node/10310636348,Muneshwara Layout,neighbourhood,,,77.5407422,13.0968412,,,,,,,,,,,,,,,,,,,,,,,,,14,1,4.35,30000,6.6
node/10310636349,Kuvempu Nagar 2nd Stage,neighbourhood,,,77.5402433,13.0729153,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1.62,40000,5.2
node/10310636358,Kanshiram Nagar,neighbourhood,,,77.5389719,13.0895889,,,,,,,,,,,,,,,,,,,,,,,,,8,6,4.32,40000,4.9
node/10310636365,Adithyanagara,neighbourhood,,,77.5511706,13.0857328,,ಆದಿತ್ಯನಗರ,,,,,,,,,,,,,,,,,,,,,,,7,3,0.78,40000,9.3
node/10310636385,Vinayaka Nagara,neighbourhood,,,77.5446314,13.0831464,,ವಿನಾಯಕ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,14,4,4.69,75000,5.9
node/10314103445,Manjunath Nagar,neighbourhood,,,77.4939162,13.0540222,,ಮಂಜುನಾಥ ತಗರ,,,,,,,,,,,,,,,,,,,,,,,15,7,3.97,15000,7.9
node/10572417851,Prakash Nagar,neighbourhood,,,77.5635409,12.9948984,,ಪ್ರಕಾಶ್ ನಗರ,,,,,,,,,,,,,பிரகாஷ் நகர்,,,,,,,,,,14,2,1.34,75000,5.3
node/10573135961,Mount Joy,neighbourhood,,,77.5616822,12.9397405,,,,,,,,,,,,,,,,,,,,,,,,,14,3,4.62,40000,4.6
node/10604644054,Lottegollahalli,neighbourhood,,,77.5651503,13.0441348,,ಲೊಟ್ಟೆಗೊಲ್ಲಹಳ್ಳಿ,,,,,,,,,,,,,,,,,,,,,,,7,8,3.29,60000,5.3
node/10632956835,Yellukunte,neighbourhood,,,77.6415825,12.9044961,,ಯಲ್ಲುಕುಂಟೆ,,,,,,,,,,,,,,,,,,,,,,,15,1,1.14,20000,6.9
node/10667163084,Siddhartha Nagar,neighbourhood,,,77.6366023,12.9574233,,ಸಿದ್ಧಾರ್ಥನಗರ,,,,,,,,,,,,,சித்தார்த்தா நகர்,,,,,,,,,,13,3,4.07,80000,4.8
node/10667163085,Gowtham Colony,neighbourhood,,,77.6398407,12.9574749,,,,,,,,,,,,ഗൗതം കോളനി,,,,,,,,,,,,,13,3,2.33,40000,8.0
node/10676129241,Royal Placid Layout,neighbourhood,,,77.6577616,12.9007678,,,,,,,,,,,,,,,,,,,,,,,,,14,5,3.09,80000,6.9
node/10702267161,Bhoganahalli,neighbourhood,,,77.7009129,12.9265141,,ಭೋಗನಹಳ್ಳಿ,,,,,,,,,,,,,போகனஹல்லி,,,,,,,,,,6,5,3.7,60000,4.2
node/10729766608,Munniswamy Garden,neighbourhood,,,77.623145,12.9497693,,,,,,,,,,,,മുന്നിസ്വാമി ഗാർഡൻ,,,,,,,,,,,,,6,5,1.85,60000,8.6
node/10739618731,Virannapalya,neighbourhood,,,77.6133289,13.0406772,,,,,,,,,,,,,,,,,,,,,,,,,5,1,3.62,40000,9.1
node/10753151414,Judicial Officer's Layout,neighbourhood,,,77.574479,13.0342601,,,,,,,,,,,,,,,,,,,,,,,,,11,10,0.7,40000,8.1
node/10753151513,Ramakrishna Layout,neighbourhood,,,77.5806494,13.027232,,,,,,,,,,,,,,,,,,,,,,,,,14,4,2.67,60000,5.3
node/10760556149,Indira Gandhi Colony,neighbourhood,,,77.6247597,12.9460051,,,,,,,,,,,,,,,,,,,,,,,,,3,5,3.4,75000,7.5
node/10761806275,BDA Jnanabharathi Residential Enclave,neighbourhood,,,77.4894315,12.9197902,,,,,,,,,,,,,,,,,,,,,,,,,12,5,0.88,60000,6.7
node/10761808764,Vijayashree Layout,neighbourhood,,,77.4917114,12.9139498,,,,,,,,,,,,,,,விஜயஷ்ரீ லேஅவுட்,,,,,,,,,,6,4,1.38,50000,5.2
node/10763445357,Krishnappa Layout,neighbourhood,,,77.5301421,12.9233875,,ಕೃಷ್ಣಪ್ಪ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,6,3,4.16,75000,6.2
node/10763445378,Veerabhadra Nagara,neighbourhood,,,77.5349593,12.9382936,,ವೀರಭದ್ರ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,5,10,0.79,20000,7.5
node/10795162705,Ashokapuram,neighbourhood,,,77.5476086,13.0148047,,ಅಶೋಕಪುರಂ,,,,,,,,,,,,,அசோகபுரம்,,,,,,,,,,10,2,3.63,75000,6.0
node/10795162722,Shankar Nagar,neighbourhood,,,77.5437301,13.0159128,,,,,,,,,,,,,,,சங்கர் நகர்,,,,,,,,,,7,4,3.24,20000,8.5
node/10796263247,Ramaswamypalya,neighbourhood,,,77.6368886,13.0097427,,,,,,,,,,Ramaswamipalya,,,,,,,,,,,,,,,4,10,2.02,40000,6.6
node/10831664286,Swimming Pool Extension,neighbourhood,,,77.5746989,12.9995765,,,,,,,,,,,,,,,,,,,,,,,,,14,1,2.17,30000,8.8
node/10833830941,Valluvarpuram,neighbourhood,,,77.568377,12.9951048,,,,,,,,,,MD Block,,,,,,,,,,,,,,,7,3,3.57,15000,8.9
node/10853169837,Shakambari Nagar,neighbourhood,,,77.5759435,12.9135785,,,,,,,,,,,,,,,ஷகம்பரி நகர்,,,,,,,,,,9,3,4.24,20000,8.8
node/10895959920,M Nanjappa Layout,neighbourhood,,,77.6398551,13.0643429,,,,,,,,,,,,,,,,,,,,,,,,,10,10,4.51,80000,5.4
node/10924790341,Kuvempu Nagar,neighbourhood,,,77.6137532,12.9144469,,ಕುವೆಂಪು ನಗರ,,,,,,,,,,,,,குவேம்பூ நகர்,,,,,,,,,,7,4,4.83,80000,4.1
node/10931504796,JP Nagar 9th Phase,neighbourhood,,,77.5628221,12.8681419,,,,,,,,,,,,,,,ஜேபி நகர்‌ கட்டம் 9,,,,,,,,,,15,10,1.68,30000,7.5
node/10931504797,BOOHBCS Layout,neighbourhood,,,77.553885,12.8720746,,,,,,,,,,,,,,,,,,,,,,,,,14,3,2.14,60000,7.6
node/10931529962,Thippasandra,neighbourhood,,,77.5579029,12.8744383,,ತಿಪ್ಪಸಂದ್ರ,,,,,,,,,,,,,திப்பசந்த்ரா,,,,,,,,,,9,3,2.0,20000,7.8
node/10931529974,Narayana Nagara,neighbourhood,,,77.5553977,12.8818851,,ನಾರಾಯಣ ನಗರ,,,,,,,,,,,,,நாராயண நகரா,,,,,,,,,,13,8,1.46,20000,9.5
node/10931529975,PNB Layout,neighbourhood,,,77.5636965,12.8789514,,,,,,,,,,,,,,,,,,,,,,,,,14,2,3.17,75000,4.1
node/10931529976,MKS Layout,neighbourhood,,,77.5603169,12.8766766,,,,,,,,,,,,,,,,,,,,,,,,,7,10,4.45,75000,6.8
node/10937785408,Vinayaka Nagara,neighbourhood,,,77.5992519,12.9498895,,ವಿನಾಯಕ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,13,6,4.86,80000,9.3
node/10978335945,Parangipalya,neighbourhood,,,77.6510668,12.9074791,,ಪರಂಗಿಪಾಳ್ಯ,,,,,,,,,,,,,பரங்கிபால்யா,,,,,,,,,,7,10,3.67,40000,5.1
node/10979388393,Sapthagiri Layout,neighbourhood,,,77.5358552,12.921981,,ಸಪ್ತಗಿರಿ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,12,9,3.91,60000,7.2
node/10979969456,Mariappanapalya,neighbourhood,,,77.5544858,12.9972636,,ಮರಿಯಪ್ಪನ ಪಾಳ್ಯ,,,,,,,,,,,,,மாரியப்பனபாள்யா,,,,,,,,,,14,9,1.52,50000,6.4
node/10984582462,Surabhi Layout,neighbourhood,,,77.6002443,13.0930374,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0.45,80000,4.3
node/10984720097,GKVK Layout,neighbourhood,,,77.6034629,13.0827075,,,,,,,,,,,,,,,,,,,,,,,,,14,3,2.58,20000,7.5
node/11051170145,Silver Springs Layout,neighbourhood,,,77.7098778,12.9582324,,,,,,,,,,,,,,,,,,,,,,,,,7,3,4.62,80000,6.7
node/11061935339,Arkavathy Layout 6th Block,neighbourhood,,,77.6405073,13.0607459,,,,,,,,,,,,,,,,,,,,,,,,,15,1,0.98,50000,8.8
node/11096503499,Ramiah Reddy Layout,neighbourhood,,,77.7211999,12.9942742,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2.2,80000,4.6
node/11096574641,Hoody Garden,neighbourhood,,,77.7203698,12.994363,,,,,,,,,,,,,,,,,,,,,,,,,9,5,1.29,40000,5.8
node/11096782368,Basappa Garden,neighbourhood,,,77.576897,12.9959346,,,,,,,,,,,,,,,,,,,,,,,,,14,8,3.66,80000,7.2
node/11111178668,Kempapura,neighbourhood,,,77.6725164,12.9464756,,ಕೆಂಪಾಪುರ,,,,,,,,,,,,,,,,,,,,,,,6,1,4.65,15000,5.4
node/11119054566,Adarsh Nagar,neighbourhood,,,77.609433,13.0305452,,ಆದರ್ಶ ನಗರ,,,,,,,,,,,,,,,,,,,,,,,15,5,4.5,75000,8.2
node/11119054567,Kaveri Nagar,neighbourhood,,,77.6096168,13.0326126,,ಕಾವೇರಿನಗರ,,,,,,,,,,,,,,,,,,,,,,,8,5,3.57,15000,9.3
node/11146697522,Gruhalaxmi Layout,neighbourhood,,,77.4985886,13.0288457,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2.38,20000,7.6
node/11148749657,Rashad Nagar,neighbourhood,,,77.6177591,13.0281505,,,,,,,,,,,,,,,,,,,,,,,,,11,9,3.51,30000,4.1
node/11148749699,Munirangappa Layout,neighbourhood,,,77.6057133,13.0186149,,,,,,,,,,,,,,,,,,,,,,,,,11,7,0.64,50000,7.5
node/11148749743,Modi Garden,neighbourhood,,,77.6024035,13.0165243,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4.39,20000,7.7
node/11148749755,Periyar Nagar,neighbourhood,,,77.6121074,13.0099704,,,,,,,,,,,,,,,,,,,,,,,,,5,9,3.59,30000,7.7
node/11148749850,Sagayapura,neighbourhood,,,77.6132409,13.0054097,,,,,,,,,,,,,,,,,,,,,,,,,6,6,2.06,40000,8.7
node/11182347131,Shankarapuram,neighbourhood,,,77.5703309,12.9528538,,ಶಂಕರಾಪುರಂ,,,,,,,,,,,,,சங்கராபுரம்,,,,,,,,,,4,8,1.09,20000,6.3
node/11211419484,Saraipalya,neighbourhood,,,77.6278389,13.0504294,,ಸಾರಾಯಿ ಪಾಳ್ಯ,,,,,,,,,,,,,,,,,,,,,,,15,6,4.19,60000,7.5
node/11212690216,Rehamathnagara,neighbourhood,,,77.5919026,13.0174886,,,,,,,,,,,,,,,,,,,,,,,,,15,1,4.69,75000,5.3
node/11218370403,Vinayaka Nagar,neighbourhood,,,77.5230958,12.9872184,,,,,,,,,,,,,,,விநாயகா நகர்,,,,,,,,,,8,9,2.46,80000,5.2
node/11218370404,Sharada Colony,neighbourhood,,,77.5359135,12.9900561,,,,,,,,,,,,,,,,,,,,,,,,,3,8,3.55,40000,6.9
node/11218370405,NGOs Colony,neighbourhood,,,77.5257991,12.9960324,,,,,,,,,,,,,,,,,,,,,,,,,11,2,4.49,40000,6.0
node/11218370406,Kirloskar Colony,neighbourhood,,,77.529404,12.9971785,,,,,,,,,,,,,,,,,,,,,,,,,15,2,0.76,75000,6.3
node/11218370407,Vrishabha Nagar,neighbourhood,,,77.5223306,12.9908822,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3.37,75000,9.2
node/11218370408,Meenakshi Nagar,neighbourhood,,,77.5323333,12.9881855,,ಮೀನಾಕ್ಷಿನಗರ,,,,,,,,,,,,,,,,,,,,,,,13,5,1.74,75000,7.0
node/11218370409,Teacher's Colony,neighbourhood,,,77.5372599,12.9961064,,,,,,,,,,,,,,,,,,,,,,,,,7,5,0.48,50000,8.9
node/11218370410,Syndicate Bank Colony,neighbourhood,,,77.5286425,12.9798772,,,,,,,,,,,,,,,,,,,,,,,,,13,7,0.6,50000,6.3
node/11218370411,Prem Nagar,neighbourhood,,,77.5229642,12.9964086,,,,,,,,,,,,,,,,,,,,,,,,,9,7,1.96,15000,6.9
node/11218370412,Shakthi Ganapathi Nagar,neighbourhood,,,77.5360361,12.993783,,,,,,,,,,,,,,,,,,,,,,,,,14,4,2.39,60000,8.4
node/11278785760,Annapoorneshwari Nagara,neighbourhood,,,77.5068873,12.9807183,,,,,,,,,,,,,,,,,,,,,,,,,12,6,2.63,15000,7.7
node/11279791943,Teacher's Colony,neighbourhood,,,77.5675669,12.9151498,,,,,,,,,,,,,,,டீச்சர்ஸ் காலனி,,,,,,,,,,10,4,2.25,40000,5.4
node/11293087531,KSRTC Layout,neighbourhood,,,77.5934931,12.9128386,,,,,,,,,,,,,,,,,,,,,,,,,5,7,3.89,20000,7.7
node/11293105794,BHBCS Layout,neighbourhood,,,77.6013654,12.9144596,,,,,,,,,,,,,,,,,,,,,,,,,14,10,4.0,30000,4.1
node/11304473527,Sarakki,neighbourhood,,,77.5798635,12.9087511,,ಸಾರಕ್ಕಿ,,,,,,,,,,,,,சரக்கி,,,,,,,,,,13,8,2.57,40000,7.6
node/11423253044,Mathru Layout,neighbourhood,,,77.5748438,13.0970606,,ಮಾತೃ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,13,7,2.89,75000,9.3
node/11448931999,LIG 3rd Stage,neighbourhood,,,77.5776681,13.096158,,,,,,,,,,EWS 3rd Stage,,,,,,,,,,,,,,,9,9,2.14,30000,9.3
node/11472015231,Ashraya Layout,neighbourhood,,,77.7054539,12.9858241,,,,,,,,,,,,,,,,,,,,,,,,,11,3,4.5,60000,8.2
node/11518167879,AKG Colony,neighbourhood,,,77.7619868,12.9819454,,,,,,,,,,,,,,,,,,,,,,,,,10,2,3.79,15000,5.4
node/11518167880,VS Reddy Colony,neighbourhood,,,77.7640629,12.9911506,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2.02,50000,4.6
node/11584482261,N Thyagaraju Layout,neighbourhood,,,77.6315922,13.0008352,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1.63,60000,4.2
node/11594317104,Further Extension,neighbourhood,,,77.4906921,12.9660017,,,,,,,,,,,,,,,,,,[object Object],,,,,,,5,9,0.67,30000,8.5
node/11594317105,6th Block,neighbourhood,,,77.4758433,12.9601467,,,,,,,,,,,,,,,,,,[object Object],,,,,,,14,4,2.28,60000,4.9
node/11594317106,5th Block,neighbourhood,,,77.4821948,12.9599794,,,,,,,,,,,,,,,,,,[object Object],,,,,,,7,6,2.64,40000,6.3
node/11594317107,4th Block,neighbourhood,,,77.4752425,12.9444211,,,,,,,,,,,,,,,,,,[object Object],,,,,,,11,2,4.19,75000,6.8
node/11594317108,3rd Block,neighbourhood,,,77.4822806,12.9445884,,,,,,,,,,,,,,,,,,[object Object],,,,,,,11,8,1.89,40000,5.0
node/11594317109,2nd Block,neighbourhood,,,77.471981,12.9331281,,,,,,,,,,,,,,,,,,[object Object],,,,,,,7,9,1.52,15000,5.3
node/11594317110,1st Block,neighbourhood,,,77.4791907,12.9312041,,,,,,,,,,,,,,,,,,[object Object],,,,,,,11,1,1.87,20000,7.1
node/11613188572,Anand Nagar Colony,neighbourhood,,,77.5906312,13.0313386,,,,,,,,,,,,,,,,,,,,,,,,,14,5,1.3,20000,6.0
node/11652617756,D'Costa Square,neighbourhood,,,77.6236546,13.0040769,,,,,,,,,,,,,,,,,,,,,,,,,15,10,3.92,75000,6.3
node/11652617757,Balaji Layout,neighbourhood,,,77.6236439,13.0014635,,ಬಾಲಾಜಿ ಲೇಔಟ್,,,,,,,,,,,,,,,,,,,,,,,10,2,0.84,60000,6.4
node/11652617758,Lazar Layout,neighbourhood,,,77.6198459,13.0015994,,ಲಾಜರ್ ಬಡಾವಣೆ,,,,,,,,,,,,,,,,,,,,,,,5,5,0.6,40000,4.0
node/11652617759,Chinnappa Garden,neighbourhood,,,77.5986993,13.0049027,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0.83,30000,8.6
node/11652617761,SK Garden,neighbourhood,,,77.6069927,13.0045682,,,,,,,,,,,,,,,,,,,,,,,,,7,3,0.31,30000,7.5
node/11652617762,Marappa Garden,neighbourhood,,,77.603538,13.0067007,,,,,,,,,,,,,,,,,,,,,,,,,11,1,4.73,60000,6.8
node/11652617763,Anjanappa Garden,neighbourhood,,,77.6001048,13.0082479,,,,,,,,,,,,,,,,,,,,,,,,,15,8,3.77,20000,8.6
node/11652617764,Anchappa Garden,neighbourhood,,,77.59606,13.0100563,,,,,,,,,,,,,,,,,,,,,,,,,13,4,0.68,75000,4.7
node/11652617765,Upper Palace Orchard,neighbourhood,,,77.5810289,13.0074952,,,,,,,,,,,,,,,,,,,,,,,,,9,6,0.63,20000,7.3
node/11652617766,Rajajinagar 4M Block,neighbourhood,,,77.5578707,12.982097,,ರಾಜಜಿನಗರ ೪ನೇ ಬ್ಲಾಕ್,,,,,,,,,,,,,,,,,,,,,,,13,5,1.64,30000,8.0
node/11652675948,Dinnur,neighbourhood,,,77.6032161,13.0229555,,ದಿನ್ನೂರು,,,,,,,,,,,,,,,,,,,,,,,7,2,4.23,15000,7.0
node/11652753116,NR Colony,neighbourhood,,,77.568326,12.9388164,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1.4,60000,7.1
node/11652753120,Hosakerehalli Layout,neighbourhood,,,77.5423407,12.934592,,,,,,,,,,,,,,,,,,,,,,,,,8,6,4.44,15000,7.3
node/11689969342,Siddapura,neighbourhood,,,77.5920877,12.9464207,,ಸಿದ್ದಾಪುರ,,,,,,,,,,,,,,,,,,,,,,,5,6,1.87,15000,8.2
node/11726861076,MCHS Colony,neighbourhood,,,77.6264629,12.9155733,,,,,,,,,,,,,,,,,,,,,,,,,12,1,3.89,60000,5.1
node/11726921124,MCHS Colony,neighbourhood,,,77.6391631,12.9138792,,,,,,,,,,,,,,,,,,,,,,,,,12,6,1.82,50000,8.4
node/11738125027,OMBR Layout,neighbourhood,,,77.652778,13.0082113,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4.86,20000,7.8
